phase	kind	file	line	target(old)	change	text	exempt
p002	plan-records	plan/ws035/phase002/pre-refs/refs.tsv	231	include/drivers/pci.h	stale: path -> include/drivers/pci/pci.h	p002 plan-tests/include plan/ws014/tests/gpu-framework.c 19 include/drivers/pci.h drivers/pci.h -> drivers/pci/pci.h #include <drivers/pci.h>	exempt
p002	plan-records	plan/ws035/phase002/pre-refs/refs.tsv	232	include/drivers/pci.h	stale: path -> include/drivers/pci/pci.h	p002 plan-tests/include plan/ws014/tests/pci-service-lifecycle-host.c 14 include/drivers/pci.h drivers/pci.h -> drivers/pci/pci.h #include <drivers/pci.h>	exempt
p002	plan-records	plan/ws035/phase002/pre-refs/refs.tsv	233	include/drivers/disklabel.h	stale: path -> include/drivers/disklabel/disklabel.h	p002 plan-tests/include plan/ws018/tests/disklabel-host-test.c 6 include/drivers/disklabel.h drivers/disklabel.h -> drivers/disklabel/disklabel.h #include <drivers/disklabel.h>	exempt
p002	plan-records	plan/ws035/phase002/pre-refs/refs.tsv	234	include/drivers/disklabel.h	stale: path -> include/drivers/disklabel/disklabel.h	p002 plan-tests/include plan/ws019/tests/storage-foundation-test.c 13 include/drivers/disklabel.h drivers/disklabel.h -> drivers/disklabel/disklabel.h #include <drivers/disklabel.h>	exempt
p002	plan-records	plan/ws035/phase002/pre-refs/refs.tsv	235	include/drivers/usb.h	stale: path -> include/drivers/usb/usb.h	p002 plan-tests/include plan/ws025/tests/media-control-probe.c 2 include/drivers/usb.h drivers/usb.h -> drivers/usb/usb.h #include <drivers/usb.h>	exempt
p002	plan-records	plan/ws035/phase002/pre-refs/refs.tsv	236	include/drivers/dma.h	stale: path -> include/drivers/generic/dma.h	p002 plan-tests/include plan/ws025/tests/sg-kernel.c 3 include/drivers/dma.h drivers/dma.h -> drivers/generic/dma.h #include <drivers/dma.h>	exempt
p002	plan-records	plan/ws035/phase002/pre-refs/refs.tsv	237	include/drivers/usb.h	stale: path -> include/drivers/usb/usb.h	p002 plan-tests/include plan/ws025/tests/sg-kernel.c 4 include/drivers/usb.h drivers/usb.h -> drivers/usb/usb.h #include <drivers/usb.h>	exempt
p002	plan-records	plan/ws035/phase002/pre-refs/refs.tsv	238	include/drivers/usb-uas.h	stale: path -> include/drivers/usb/usb-uas.h	p002 plan-tests/include plan/ws025/tests/uas-command-host.c 2 include/drivers/usb-uas.h drivers/usb-uas.h -> drivers/usb/usb-uas.h #include <drivers/usb-uas.h>	exempt
p002	plan-records	plan/ws035/phase002/pre-refs/refs.tsv	239	include/drivers/usb-uas.h	stale: path -> include/drivers/usb/usb-uas.h	p002 plan-tests/include plan/ws025/tests/uas-descriptor-host.c 2 include/drivers/usb-uas.h drivers/usb-uas.h -> drivers/usb/usb-uas.h #include <drivers/usb-uas.h>	exempt
p002	plan-records	plan/ws035/phase002/pre-refs/refs.tsv	240	include/drivers/usb.h	stale: path -> include/drivers/usb/usb.h	p002 plan-tests/include plan/ws025/tests/uas-super-host.c 2 include/drivers/usb.h drivers/usb.h -> drivers/usb/usb.h #include <drivers/usb.h>	exempt
p002	plan-records	plan/ws035/phase002/pre-refs/refs.tsv	241	include/drivers/usb-uas.h	stale: path -> include/drivers/usb/usb-uas.h	p002 plan-tests/include plan/ws025/tests/uas-super-host.c 3 include/drivers/usb-uas.h drivers/usb-uas.h -> drivers/usb/usb-uas.h #include <drivers/usb-uas.h>	exempt
p002	plan-records	plan/ws035/phase002/pre-refs/refs.tsv	242	include/drivers/usb.h	stale: path -> include/drivers/usb/usb.h	p002 plan-tests/include plan/ws025/tests/uas-transport-host.c 2 include/drivers/usb.h drivers/usb.h -> drivers/usb/usb.h #include <drivers/usb.h>	exempt
p002	plan-records	plan/ws035/phase002/pre-refs/refs.tsv	243	include/drivers/usb-uas.h	stale: path -> include/drivers/usb/usb-uas.h	p002 plan-tests/include plan/ws025/tests/uas-transport-host.c 3 include/drivers/usb-uas.h drivers/usb-uas.h -> drivers/usb/usb-uas.h #include <drivers/usb-uas.h>	exempt
p002	plan-records	plan/ws035/phase002/pre-refs/refs.tsv	244	include/drivers/gpu.h	stale: path -> include/drivers/gpu/gpu.h	p002 plan-tests/include plan/ws029/tests/i915-host-stubs.inc 32 include/drivers/gpu.h drivers/gpu.h -> drivers/gpu/gpu.h #include <drivers/gpu.h>	exempt
p002	plan-records	plan/ws035/phase002/pre-refs/refs.tsv	245	include/drivers/pci.h	stale: path -> include/drivers/pci/pci.h	p002 plan-tests/include plan/ws030/tests/pci-device-cache.c 12 include/drivers/pci.h drivers/pci.h -> drivers/pci/pci.h #include <drivers/pci.h>	exempt
p002	plan-records	plan/ws035/phase002/pre-refs/refs.tsv	452	include/drivers/gpu-share.h	stale: path -> include/drivers/gpu/gpu-share.h	p003 plan-tests plan/ws014/tests/run-venus-remote.py 105 libc/string.c path 'include/drivers/gpu-share.h', 'libc/include/errno.h', 'libc/include/stddef.h', 'libc/string.c',	exempt
p002	plan-records	plan/ws035/phase002/pre-refs/refs.tsv	533	include/drivers/dma.h	stale: path -> include/drivers/generic/dma.h	p023 c-include include/drivers/dma.h 15 libc/include/stddef.h keep-root libc/include->include #include <stddef.h>	exempt
p002	plan-records	plan/ws035/phase002/pre-refs/refs.tsv	534	include/drivers/dma.h	stale: path -> include/drivers/generic/dma.h	p023 c-include include/drivers/dma.h 16 libc/include/stdint.h keep-root libc/include->include #include <stdint.h>	exempt
p002	plan-records	plan/ws035/phase002/pre-refs/refs.tsv	535	include/drivers/dp8390.h	stale: path -> include/drivers/ethernet/dp8390.h	p023 c-include include/drivers/dp8390.h 15 libc/include/stddef.h keep-root libc/include->include #include <stddef.h>	exempt
p002	plan-records	plan/ws035/phase002/pre-refs/refs.tsv	536	include/drivers/dp8390.h	stale: path -> include/drivers/ethernet/dp8390.h	p023 c-include include/drivers/dp8390.h 16 libc/include/stdint.h keep-root libc/include->include #include <stdint.h>	exempt
p002	plan-records	plan/ws035/phase002/pre-refs/refs.tsv	537	include/drivers/gpu-fence.h	stale: path -> include/drivers/gpu/gpu-fence.h	p023 c-include include/drivers/gpu-fence.h 16 libc/include/stdint.h keep-root libc/include->include #include <stdint.h>	exempt
p002	plan-records	plan/ws035/phase002/pre-refs/refs.tsv	538	include/drivers/gpu.h	stale: path -> include/drivers/gpu/gpu.h	p023 c-include include/drivers/gpu.h 20 libc/include/stdint.h keep-root libc/include->include #include <stdint.h>	exempt
p002	plan-records	plan/ws035/phase002/pre-refs/refs.tsv	539	include/drivers/hid/hid-report.h	stale: path -> include/drivers/usb/hid-report.h	p023 c-include include/drivers/hid/hid-report.h 7 libc/include/stddef.h keep-root libc/include->include #include <stddef.h>	exempt
p002	plan-records	plan/ws035/phase002/pre-refs/refs.tsv	540	include/drivers/hid/hid-report.h	stale: path -> include/drivers/usb/hid-report.h	p023 c-include include/drivers/hid/hid-report.h 8 libc/include/stdint.h keep-root libc/include->include #include <stdint.h>	exempt
p002	plan-records	plan/ws035/phase002/pre-refs/refs.tsv	541	include/drivers/pci-nvme-protocol.h	stale: path -> include/drivers/pci/pci-nvme-protocol.h	p023 c-include include/drivers/pci-nvme-protocol.h 15 libc/include/errno.h keep-root libc/include->include #include <errno.h>	exempt
p002	plan-records	plan/ws035/phase002/pre-refs/refs.tsv	542	include/drivers/pci-nvme-protocol.h	stale: path -> include/drivers/pci/pci-nvme-protocol.h	p023 c-include include/drivers/pci-nvme-protocol.h 16 libc/include/stddef.h keep-root libc/include->include #include <stddef.h>	exempt
p002	plan-records	plan/ws035/phase002/pre-refs/refs.tsv	543	include/drivers/pci-nvme-protocol.h	stale: path -> include/drivers/pci/pci-nvme-protocol.h	p023 c-include include/drivers/pci-nvme-protocol.h 17 libc/include/stdint.h keep-root libc/include->include #include <stdint.h>	exempt
p002	plan-records	plan/ws035/phase002/pre-refs/refs.tsv	544	include/drivers/pci-xhci-capability.h	stale: path -> include/drivers/pci/pci-xhci-capability.h	p023 c-include include/drivers/pci-xhci-capability.h 15 libc/include/stddef.h keep-root libc/include->include #include <stddef.h>	exempt
p002	plan-records	plan/ws035/phase002/pre-refs/refs.tsv	545	include/drivers/pci-xhci-capability.h	stale: path -> include/drivers/pci/pci-xhci-capability.h	p023 c-include include/drivers/pci-xhci-capability.h 16 libc/include/stdint.h keep-root libc/include->include #include <stdint.h>	exempt
p002	plan-records	plan/ws035/phase002/pre-refs/refs.tsv	546	include/drivers/pci-xhci-control.h	stale: path -> include/drivers/pci/pci-xhci-control.h	p023 c-include include/drivers/pci-xhci-control.h 17 libc/include/stdint.h keep-root libc/include->include #include <stdint.h>	exempt
p002	plan-records	plan/ws035/phase002/pre-refs/refs.tsv	547	include/drivers/pci-xhci-lifecycle.h	stale: path -> include/drivers/pci/pci-xhci-lifecycle.h	p023 c-include include/drivers/pci-xhci-lifecycle.h 15 libc/include/stddef.h keep-root libc/include->include #include <stddef.h>	exempt
p002	plan-records	plan/ws035/phase002/pre-refs/refs.tsv	548	include/drivers/pci-xhci-lifecycle.h	stale: path -> include/drivers/pci/pci-xhci-lifecycle.h	p023 c-include include/drivers/pci-xhci-lifecycle.h 16 libc/include/stdint.h keep-root libc/include->include #include <stdint.h>	exempt
p002	plan-records	plan/ws035/phase002/pre-refs/refs.tsv	549	include/drivers/pci.h	stale: path -> include/drivers/pci/pci.h	p023 c-include include/drivers/pci.h 18 libc/include/stdbool.h keep-root libc/include->include #include <stdbool.h>	exempt
p002	plan-records	plan/ws035/phase002/pre-refs/refs.tsv	550	include/drivers/pci.h	stale: path -> include/drivers/pci/pci.h	p023 c-include include/drivers/pci.h 19 libc/include/stddef.h keep-root libc/include->include #include <stddef.h>	exempt
p002	plan-records	plan/ws035/phase002/pre-refs/refs.tsv	551	include/drivers/pci.h	stale: path -> include/drivers/pci/pci.h	p023 c-include include/drivers/pci.h 20 libc/include/stdint.h keep-root libc/include->include #include <stdint.h>	exempt
p002	plan-records	plan/ws035/phase002/pre-refs/refs.tsv	552	include/drivers/usb-cdc-ncm.h	stale: path -> include/drivers/usb/usb-cdc-ncm.h	p023 c-include include/drivers/usb-cdc-ncm.h 15 libc/include/stddef.h keep-root libc/include->include #include <stddef.h>	exempt
p002	plan-records	plan/ws035/phase002/pre-refs/refs.tsv	553	include/drivers/usb-cdc-ncm.h	stale: path -> include/drivers/usb/usb-cdc-ncm.h	p023 c-include include/drivers/usb-cdc-ncm.h 16 libc/include/stdint.h keep-root libc/include->include #include <stdint.h>	exempt
p002	plan-records	plan/ws035/phase002/pre-refs/refs.tsv	554	include/drivers/usb-storage-bot.h	stale: path -> include/drivers/usb/usb-storage-bot.h	p023 c-include include/drivers/usb-storage-bot.h 15 libc/include/stddef.h keep-root libc/include->include #include <stddef.h>	exempt
p002	plan-records	plan/ws035/phase002/pre-refs/refs.tsv	555	include/drivers/usb-storage-bot.h	stale: path -> include/drivers/usb/usb-storage-bot.h	p023 c-include include/drivers/usb-storage-bot.h 16 libc/include/stdint.h keep-root libc/include->include #include <stdint.h>	exempt
p002	plan-records	plan/ws035/phase002/pre-refs/refs.tsv	556	include/drivers/usb-storage-scsi.h	stale: path -> include/drivers/usb/usb-storage-scsi.h	p023 c-include include/drivers/usb-storage-scsi.h 15 libc/include/stddef.h keep-root libc/include->include #include <stddef.h>	exempt
p002	plan-records	plan/ws035/phase002/pre-refs/refs.tsv	557	include/drivers/usb-storage-scsi.h	stale: path -> include/drivers/usb/usb-storage-scsi.h	p023 c-include include/drivers/usb-storage-scsi.h 16 libc/include/stdint.h keep-root libc/include->include #include <stdint.h>	exempt
p002	plan-records	plan/ws035/phase002/pre-refs/refs.tsv	558	include/drivers/usb-uas.h	stale: path -> include/drivers/usb/usb-uas.h	p023 c-include include/drivers/usb-uas.h 15 libc/include/stddef.h keep-root libc/include->include #include <stddef.h>	exempt
p002	plan-records	plan/ws035/phase002/pre-refs/refs.tsv	559	include/drivers/usb-uas.h	stale: path -> include/drivers/usb/usb-uas.h	p023 c-include include/drivers/usb-uas.h 16 libc/include/stdint.h keep-root libc/include->include #include <stdint.h>	exempt
p002	plan-records	plan/ws035/phase002/pre-refs/refs.tsv	560	include/drivers/usb.h	stale: path -> include/drivers/usb/usb.h	p023 c-include include/drivers/usb.h 21 libc/include/stdbool.h keep-root libc/include->include #include <stdbool.h>	exempt
p002	plan-records	plan/ws035/phase002/pre-refs/refs.tsv	561	include/drivers/usb.h	stale: path -> include/drivers/usb/usb.h	p023 c-include include/drivers/usb.h 22 libc/include/stddef.h keep-root libc/include->include #include <stddef.h>	exempt
p002	plan-records	plan/ws035/phase002/pre-refs/refs.tsv	562	include/drivers/usb.h	stale: path -> include/drivers/usb/usb.h	p023 c-include include/drivers/usb.h 23 libc/include/stdint.h keep-root libc/include->include #include <stdint.h>	exempt
p002	plan-records	plan/ws035/phase002/pre-refs/refs.tsv	4443	include/drivers/gpu-share.h	stale: path -> include/drivers/gpu/gpu-share.h	p023 plan-tests plan/ws014/tests/run-venus-remote.py 105 libc/include/errno.h path 'include/drivers/gpu-share.h', 'libc/include/errno.h', 'libc/include/stddef.h', 'libc/string.c',	exempt
p002	plan-records	plan/ws035/phase002/pre-refs/refs.tsv	4444	include/drivers/gpu-share.h	stale: path -> include/drivers/gpu/gpu-share.h	p023 plan-tests plan/ws014/tests/run-venus-remote.py 105 libc/include/stddef.h path 'include/drivers/gpu-share.h', 'libc/include/errno.h', 'libc/include/stddef.h', 'libc/string.c',	exempt
p002	plan-records	plan/ws035/phase002/pre-refs/summary.json	70	include/drivers/disklabel.h	stale: path -> include/drivers/disklabel/disklabel.h	"include/drivers/disklabel.h": 54,	exempt
p002	plan-records	plan/ws035/phase002/pre-refs/summary.json	71	include/drivers/dma.h	stale: path -> include/drivers/generic/dma.h	"include/drivers/dma.h": 98,	exempt
p002	plan-records	plan/ws035/phase002/pre-refs/summary.json	72	include/drivers/dp8390.h	stale: path -> include/drivers/ethernet/dp8390.h	"include/drivers/dp8390.h": 21,	exempt
p002	plan-records	plan/ws035/phase002/pre-refs/summary.json	73	include/drivers/gpu-display.h	stale: path -> include/drivers/gpu/gpu-display.h	"include/drivers/gpu-display.h": 60,	exempt
p002	plan-records	plan/ws035/phase002/pre-refs/summary.json	74	include/drivers/gpu-fence.h	stale: path -> include/drivers/gpu/gpu-fence.h	"include/drivers/gpu-fence.h": 39,	exempt
p002	plan-records	plan/ws035/phase002/pre-refs/summary.json	75	include/drivers/gpu-scanout.h	stale: path -> include/drivers/gpu/gpu-scanout.h	"include/drivers/gpu-scanout.h": 26,	exempt
p002	plan-records	plan/ws035/phase002/pre-refs/summary.json	76	include/drivers/gpu-share.h	stale: path -> include/drivers/gpu/gpu-share.h	"include/drivers/gpu-share.h": 30,	exempt
p002	plan-records	plan/ws035/phase002/pre-refs/summary.json	77	include/drivers/gpu.h	stale: path -> include/drivers/gpu/gpu.h	"include/drivers/gpu.h": 197,	exempt
p002	plan-records	plan/ws035/phase002/pre-refs/summary.json	78	include/drivers/graphics/	stale: path -> 	"include/drivers/graphics/": 2,	exempt
p002	plan-records	plan/ws035/phase002/pre-refs/summary.json	79	include/drivers/graphics/pc98.h	stale: path -> include/drivers/platform/pc98/graphics/pc98.h	"include/drivers/graphics/pc98.h": 12,	exempt
p002	plan-records	plan/ws035/phase002/pre-refs/summary.json	80	include/drivers/graphics/pcat.h	stale: path -> include/drivers/platform/pcat/graphics/pcat.h	"include/drivers/graphics/pcat.h": 16,	exempt
p002	plan-records	plan/ws035/phase002/pre-refs/summary.json	81	include/drivers/hid/	stale: path -> 	"include/drivers/hid/": 21,	exempt
p002	plan-records	plan/ws035/phase002/pre-refs/summary.json	82	include/drivers/hid/hid-report.h	stale: path -> include/drivers/usb/hid-report.h	"include/drivers/hid/hid-report.h": 17,	exempt
p002	plan-records	plan/ws035/phase002/pre-refs/summary.json	83	include/drivers/hid/pc98-busmouse.h	stale: path -> include/drivers/platform/pc98/pc98-busmouse.h	"include/drivers/hid/pc98-busmouse.h": 20,	exempt
p002	plan-records	plan/ws035/phase002/pre-refs/summary.json	84	include/drivers/hid/ps2-8042.h	stale: path -> include/drivers/platform/pcat/ps2-8042.h	"include/drivers/hid/ps2-8042.h": 18,	exempt
p002	plan-records	plan/ws035/phase002/pre-refs/summary.json	85	include/drivers/i915.h	stale: path -> include/drivers/pci/pci-i915.h	"include/drivers/i915.h": 58,	exempt
p002	plan-records	plan/ws035/phase002/pre-refs/summary.json	86	include/drivers/pc98-lgy98.h	stale: path -> include/drivers/platform/pc98/pc98-lgy98.h	"include/drivers/pc98-lgy98.h": 12,	exempt
p002	plan-records	plan/ws035/phase002/pre-refs/summary.json	87	include/drivers/pcat-ide.h	stale: path -> include/drivers/platform/pcat/pcat-ide.h	"include/drivers/pcat-ide.h": 16,	exempt
p002	plan-records	plan/ws035/phase002/pre-refs/summary.json	88	include/drivers/pcat-ne2000.h	stale: path -> include/drivers/isa/pcat-ne2000.h	"include/drivers/pcat-ne2000.h": 16,	exempt
p002	plan-records	plan/ws035/phase002/pre-refs/summary.json	89	include/drivers/pci-ehci.h	stale: path -> include/drivers/pci/pci-ehci.h	"include/drivers/pci-ehci.h": 15,	exempt
p002	plan-records	plan/ws035/phase002/pre-refs/summary.json	90	include/drivers/pci-intel-ax211.h	stale: path -> include/drivers/wifi/intel-ax211/pci-intel-ax211.h	"include/drivers/pci-intel-ax211.h": 13,	exempt
p002	plan-records	plan/ws035/phase002/pre-refs/summary.json	91	include/drivers/pci-nvme-protocol.h	stale: path -> include/drivers/pci/pci-nvme-protocol.h	"include/drivers/pci-nvme-protocol.h": 20,	exempt
p002	plan-records	plan/ws035/phase002/pre-refs/summary.json	92	include/drivers/pci-nvme.h	stale: path -> include/drivers/pci/pci-nvme.h	"include/drivers/pci-nvme.h": 15,	exempt
p002	plan-records	plan/ws035/phase002/pre-refs/summary.json	93	include/drivers/pci-pcat.h	stale: path -> include/drivers/pci/pci-pcat.h	"include/drivers/pci-pcat.h": 16,	exempt
p002	plan-records	plan/ws035/phase002/pre-refs/summary.json	94	include/drivers/pci-uhci.h	stale: path -> include/drivers/pci/pci-uhci.h	"include/drivers/pci-uhci.h": 15,	exempt
p002	plan-records	plan/ws035/phase002/pre-refs/summary.json	95	include/drivers/pci-xhci-capability.h	stale: path -> include/drivers/pci/pci-xhci-capability.h	"include/drivers/pci-xhci-capability.h": 20,	exempt
p002	plan-records	plan/ws035/phase002/pre-refs/summary.json	96	include/drivers/pci-xhci-control.h	stale: path -> include/drivers/pci/pci-xhci-control.h	"include/drivers/pci-xhci-control.h": 20,	exempt
p002	plan-records	plan/ws035/phase002/pre-refs/summary.json	97	include/drivers/pci-xhci-lifecycle.h	stale: path -> include/drivers/pci/pci-xhci-lifecycle.h	"include/drivers/pci-xhci-lifecycle.h": 24,	exempt
p002	plan-records	plan/ws035/phase002/pre-refs/summary.json	98	include/drivers/pci-xhci.h	stale: path -> include/drivers/pci/pci-xhci.h	"include/drivers/pci-xhci.h": 19,	exempt
p002	plan-records	plan/ws035/phase002/pre-refs/summary.json	99	include/drivers/pci.h	stale: path -> include/drivers/pci/pci.h	"include/drivers/pci.h": 158,	exempt
p002	plan-records	plan/ws035/phase002/pre-refs/summary.json	100	include/drivers/usb-cdc-ecm.h	stale: path -> include/drivers/usb/usb-cdc-ecm.h	"include/drivers/usb-cdc-ecm.h": 15,	exempt
